PLAYER_NAME,PLAYER_NORM,team_pp,def_league,season_avg,games,category,prop_norm,team_slate,TEAM,rank_on_team,leader_side,PLAYER_NAME_split,league,def_bucket,n_games,n,n_elite,n_weak,over_rate,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,def_boost_hist,overperform_vs_weak,fades_vs_elite,player
Alesson,alesson,MIRASSOL,Brasileirão Betano,1.5,6,tackles,tackles,MIRASSOL,MIRASSOL,1,top,Alesson,Brasileirão Betano,elite,7,7,4,0,0.2857142857142857,-0.40992063492063485,-1.2673611111111112,,,,,0.0,,,False,True,Alesson
Reinaldo,reinaldo,MIRASSOL,Brasileirão Betano,1.2857142857142858,7,tackles,tackles,MIRASSOL,MIRASSOL,2,top,Reinaldo,Brasileirão Betano,elite,7,7,4,0,0.14285714285714285,-0.6447845804988662,-0.46170634920634923,,,,,0.0,,,False,True,Reinaldo
João Victor,joao victor,MIRASSOL,Brasileirão Betano,0.6666666666666666,6,tackles,tackles,MIRASSOL,MIRASSOL,3,top,João Victor,Brasileirão Betano,elite,7,7,4,0,0.5714285714285714,0.1977324263038549,0.22222222222222224,,,,,0.5,,,False,False,João Victor
Alexis Sánchez,alexis sanchez,MONTREAL,MLS,0.0,5,assists,assists,MONTREAL,MONTREAL,1,bottom,Alexis Sánchez,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Alexis Sánchez
Brandan Craig,brandan craig,MONTREAL,MLS,0.0,5,assists,assists,MONTREAL,MONTREAL,2,bottom,Brandan Craig,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Brandan Craig
Daniel Ríos,daniel rios,MONTREAL,MLS,0.0,5,assists,assists,MONTREAL,MONTREAL,3,bottom,Daniel Ríos,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Daniel Ríos
Luca Petrasso,luca petrasso,MONTREAL,MLS,0.4,5,assists,assists,MONTREAL,MONTREAL,1,top,Luca Petrasso,MLS,mid,2,2,0,1,0.5,0.20833333333333334,,-0.3333333333333333,0.75,,0.0,,,,False,False,Luca Petrasso
Brayan Vera,brayan vera,MONTREAL,MLS,0.2,5,assists,assists,MONTREAL,MONTREAL,2,top,Brayan Vera,MLS,mid,2,2,0,1,0.0,-0.29166666666666663,,-0.3333333333333333,-0.25,,0.0,,,,False,False,Brayan Vera
Noah Streit,noah streit,MONTREAL,MLS,0.2,5,assists,assists,MONTREAL,MONTREAL,3,top,Noah Streit,MLS,mid,2,2,0,1,0.0,-0.29166666666666663,,-0.3333333333333333,-0.25,,0.0,,,,False,False,Noah Streit
Alexis Sánchez,alexis sanchez,MONTREAL,MLS,0.0,5,goals,goals,MONTREAL,MONTREAL,1,bottom,Alexis Sánchez,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Alexis Sánchez
Brandan Craig,brandan craig,MONTREAL,MLS,0.0,5,goals,goals,MONTREAL,MONTREAL,2,bottom,Brandan Craig,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Brandan Craig
Brayan Vera,brayan vera,MONTREAL,MLS,0.0,5,goals,goals,MONTREAL,MONTREAL,3,bottom,Brayan Vera,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Brayan Vera
Daniel Ríos,daniel rios,MONTREAL,MLS,0.4,5,goals,goals,MONTREAL,MONTREAL,1,top,Daniel Ríos,MLS,mid,2,2,0,1,0.5,0.20833333333333334,,-0.3333333333333333,0.75,,0.0,,,,False,False,Daniel Ríos
Fabian Herbers,fabian herbers,MONTREAL,MLS,0.2,5,goals,goals,MONTREAL,MONTREAL,2,top,Fabian Herbers,MLS,mid,2,2,0,1,0.0,-0.29166666666666663,,-0.3333333333333333,-0.25,,0.0,,,,False,False,Fabian Herbers
Noah Streit,noah streit,MONTREAL,MLS,0.2,5,goals,goals,MONTREAL,MONTREAL,3,top,Noah Streit,MLS,mid,2,2,0,1,0.0,-0.29166666666666663,,-0.3333333333333333,-0.25,,0.0,,,,False,False,Noah Streit
Sébastian Breza,sebastian breza,MONTREAL,MLS,1.6,5,saves,saves,MONTREAL,MONTREAL,1,bottom,Sébastian Breza,MLS,mid,2,2,0,1,1.0,3.25,,6.0,0.5,,1.0,,,,False,False,Sébastian Breza
Thomas Gillier,thomas gillier,MONTREAL,MLS,1.8,5,saves,saves,MONTREAL,MONTREAL,2,bottom,Thomas Gillier,MLS,mid,2,2,0,1,0.0,-2.625,,-3.0,-2.25,,0.0,,,,False,False,Thomas Gillier
Thomas Gillier,thomas gillier,MONTREAL,MLS,1.8,5,saves,saves,MONTREAL,MONTREAL,1,top,Thomas Gillier,MLS,mid,2,2,0,1,0.0,-2.625,,-3.0,-2.25,,0.0,,,,False,False,Thomas Gillier
Sébastian Breza,sebastian breza,MONTREAL,MLS,1.6,5,saves,saves,MONTREAL,MONTREAL,2,top,Sébastian Breza,MLS,mid,2,2,0,1,1.0,3.25,,6.0,0.5,,1.0,,,,False,False,Sébastian Breza
Brayan Vera,brayan vera,MONTREAL,MLS,0.0,5,shots,shots,MONTREAL,MONTREAL,1,bottom,Brayan Vera,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Brayan Vera
Samuel Piette,samuel piette,MONTREAL,MLS,0.0,5,shots,shots,MONTREAL,MONTREAL,2,bottom,Samuel Piette,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Samuel Piette
Sébastian Breza,sebastian breza,MONTREAL,MLS,0.0,5,shots,shots,MONTREAL,MONTREAL,3,bottom,Sébastian Breza,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Sébastian Breza
Matthew Longstaff,matthew longstaff,MONTREAL,MLS,2.0,5,shots,shots,MONTREAL,MONTREAL,1,top,Matthew Longstaff,MLS,mid,2,2,0,1,0.0,-1.3333333333333333,,-2.6666666666666665,0.0,,0.0,,,,False,False,Matthew Longstaff
Noah Streit,noah streit,MONTREAL,MLS,1.2,5,shots,shots,MONTREAL,MONTREAL,2,top,Noah Streit,MLS,mid,2,2,0,1,0.0,-1.75,,-2.0,-1.5,,0.0,,,,False,False,Noah Streit
Alexis Sánchez,alexis sanchez,MONTREAL,MLS,0.8,5,shots,shots,MONTREAL,MONTREAL,3,top,Alexis Sánchez,MLS,mid,2,2,0,1,0.5,1.2083333333333333,,-0.3333333333333333,2.75,,0.0,,,,False,False,Alexis Sánchez
Alexis Sánchez,alexis sanchez,MONTREAL,MLS,0.0,5,shots_on_target,shots_on_target,MONTREAL,MONTREAL,1,bottom,Alexis Sánchez,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Alexis Sánchez
Brandan Craig,brandan craig,MONTREAL,MLS,0.0,5,shots_on_target,shots_on_target,MONTREAL,MONTREAL,2,bottom,Brandan Craig,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Brandan Craig
Brayan Vera,brayan vera,MONTREAL,MLS,0.0,5,shots_on_target,shots_on_target,MONTREAL,MONTREAL,3,bottom,Brayan Vera,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Brayan Vera
Matthew Longstaff,matthew longstaff,MONTREAL,MLS,1.0,5,shots_on_target,shots_on_target,MONTREAL,MONTREAL,1,top,Matthew Longstaff,MLS,mid,2,2,0,1,0.0,-0.6666666666666666,,-1.3333333333333333,0.0,,0.0,,,,False,False,Matthew Longstaff
Daniel Ríos,daniel rios,MONTREAL,MLS,0.6,5,shots_on_target,shots_on_target,MONTREAL,MONTREAL,2,top,Daniel Ríos,MLS,mid,2,2,0,1,0.5,-0.08333333333333331,,-0.6666666666666666,0.5,,0.0,,,,False,False,Daniel Ríos
Noah Streit,noah streit,MONTREAL,MLS,0.4,5,shots_on_target,shots_on_target,MONTREAL,MONTREAL,3,top,Noah Streit,MLS,mid,2,2,0,1,0.0,-0.5833333333333333,,-0.6666666666666666,-0.5,,0.0,,,,False,False,Noah Streit
Ahmed Qasim,ahmed qasim,NASHVILLE,MLS,0.0,5,assists,assists,NASHVILLE,NASHVILLE,1,bottom,Ahmed Qasim,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Ahmed Qasim
Alex Muyl,alex muyl,NASHVILLE,MLS,0.0,5,assists,assists,NASHVILLE,NASHVILLE,2,bottom,Alex Muyl,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Alex Muyl
Andy Nájar,andy najar,NASHVILLE,MLS,0.0,5,assists,assists,NASHVILLE,NASHVILLE,3,bottom,Andy Nájar,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Andy Nájar
Cristian Espinoza,cristian espinoza,NASHVILLE,MLS,0.4,5,assists,assists,NASHVILLE,NASHVILLE,1,top,Cristian Espinoza,MLS,mid,2,2,0,1,0.0,-0.5833333333333333,,-0.5,-0.6666666666666666,,0.0,,,,False,False,Cristian Espinoza
Hany Mukhtar,hany mukhtar,NASHVILLE,MLS,0.4,5,assists,assists,NASHVILLE,NASHVILLE,2,top,Hany Mukhtar,MLS,mid,2,2,0,1,0.0,-0.5833333333333333,,-0.5,-0.6666666666666666,,0.0,,,,False,False,Hany Mukhtar
Daniel Lovitz,daniel lovitz,NASHVILLE,MLS,0.2,5,assists,assists,NASHVILLE,NASHVILLE,3,top,Daniel Lovitz,MLS,mid,2,2,0,1,0.0,-0.29166666666666663,,-0.25,-0.3333333333333333,,0.0,,,,False,False,Daniel Lovitz
Alex Muyl,alex muyl,NASHVILLE,MLS,0.0,5,goals,goals,NASHVILLE,NASHVILLE,1,bottom,Alex Muyl,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Alex Muyl
Brian Schwake,brian schwake,NASHVILLE,MLS,0.0,5,goals,goals,NASHVILLE,NASHVILLE,2,bottom,Brian Schwake,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Brian Schwake
Cristian Espinoza,cristian espinoza,NASHVILLE,MLS,0.0,5,goals,goals,NASHVILLE,NASHVILLE,3,bottom,Cristian Espinoza,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Cristian Espinoza
Hany Mukhtar,hany mukhtar,NASHVILLE,MLS,0.4,5,goals,goals,NASHVILLE,NASHVILLE,1,top,Hany Mukhtar,MLS,mid,2,2,0,1,0.0,-0.5833333333333333,,-0.5,-0.6666666666666666,,0.0,,,,False,False,Hany Mukhtar
Ahmed Qasim,ahmed qasim,NASHVILLE,MLS,0.2,5,goals,goals,NASHVILLE,NASHVILLE,2,top,Ahmed Qasim,MLS,mid,2,2,0,1,0.0,-0.29166666666666663,,-0.25,-0.3333333333333333,,0.0,,,,False,False,Ahmed Qasim
Andy Nájar,andy najar,NASHVILLE,MLS,0.2,5,goals,goals,NASHVILLE,NASHVILLE,3,top,Andy Nájar,MLS,mid,2,2,0,1,0.0,-0.29166666666666663,,-0.25,-0.3333333333333333,,0.0,,,,False,False,Andy Nájar
Joe Willis,joe willis,NASHVILLE,MLS,0.0,5,saves,saves,NASHVILLE,NASHVILLE,1,bottom,Joe Willis,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Joe Willis
Brian Schwake,brian schwake,NASHVILLE,MLS,2.6,5,saves,saves,NASHVILLE,NASHVILLE,2,bottom,Brian Schwake,MLS,mid,2,2,0,1,0.5,0.8333333333333333,,3.0,-1.3333333333333335,,1.0,,,,False,False,Brian Schwake
Brian Schwake,brian schwake,NASHVILLE,MLS,2.6,5,saves,saves,NASHVILLE,NASHVILLE,1,top,Brian Schwake,MLS,mid,2,2,0,1,0.5,0.8333333333333333,,3.0,-1.3333333333333335,,1.0,,,,False,False,Brian Schwake
Joe Willis,joe willis,NASHVILLE,MLS,0.0,5,saves,saves,NASHVILLE,NASHVILLE,2,top,Joe Willis,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Joe Willis
Alex Muyl,alex muyl,NASHVILLE,MLS,0.0,5,shots,shots,NASHVILLE,NASHVILLE,1,bottom,Alex Muyl,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Alex Muyl
Brian Schwake,brian schwake,NASHVILLE,MLS,0.0,5,shots,shots,NASHVILLE,NASHVILLE,2,bottom,Brian Schwake,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Brian Schwake
Daniel Lovitz,daniel lovitz,NASHVILLE,MLS,0.0,5,shots,shots,NASHVILLE,NASHVILLE,3,bottom,Daniel Lovitz,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Daniel Lovitz
Hany Mukhtar,hany mukhtar,NASHVILLE,MLS,3.4,5,shots,shots,NASHVILLE,NASHVILLE,1,top,Hany Mukhtar,MLS,mid,2,2,0,1,0.5,-0.8333333333333333,,-3.0,1.3333333333333335,,0.0,,,,False,False,Hany Mukhtar
Sam Surridge,sam surridge,NASHVILLE,MLS,2.6,5,shots,shots,NASHVILLE,NASHVILLE,2,top,Sam Surridge,MLS,mid,2,2,0,1,1.0,1.25,,0.5,2.0,,1.0,,,,False,False,Sam Surridge
Elias Saad,elias saad,NASHVILLE,MLS,1.8,5,shots,shots,NASHVILLE,NASHVILLE,3,top,Elias Saad,MLS,mid,2,2,0,1,1.0,0.29166666666666663,,0.25,0.33333333333333326,,1.0,,,,False,False,Elias Saad
Alex Muyl,alex muyl,NASHVILLE,MLS,0.0,5,shots_on_target,shots_on_target,NASHVILLE,NASHVILLE,1,bottom,Alex Muyl,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Alex Muyl
Brian Schwake,brian schwake,NASHVILLE,MLS,0.0,5,shots_on_target,shots_on_target,NASHVILLE,NASHVILLE,2,bottom,Brian Schwake,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Brian Schwake
Daniel Lovitz,daniel lovitz,NASHVILLE,MLS,0.0,5,shots_on_target,shots_on_target,NASHVILLE,NASHVILLE,3,bottom,Daniel Lovitz,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Daniel Lovitz
Hany Mukhtar,hany mukhtar,NASHVILLE,MLS,1.0,5,shots_on_target,shots_on_target,NASHVILLE,NASHVILLE,1,top,Hany Mukhtar,MLS,mid,2,2,0,1,0.0,-0.6666666666666666,,0.0,-1.3333333333333333,,0.0,,,,False,False,Hany Mukhtar
Elias Saad,elias saad,NASHVILLE,MLS,0.8,5,shots_on_target,shots_on_target,NASHVILLE,NASHVILLE,2,top,Elias Saad,MLS,mid,2,2,0,1,1.0,1.0833333333333335,,1.5,0.6666666666666667,,1.0,,,,False,False,Elias Saad
Sam Surridge,sam surridge,NASHVILLE,MLS,0.8,5,shots_on_target,shots_on_target,NASHVILLE,NASHVILLE,3,top,Sam Surridge,MLS,mid,2,2,0,1,1.0,0.2916666666666667,,0.25,0.33333333333333337,,1.0,,,,False,False,Sam Surridge
Abdulmalik Al Oyayari,abdulmalik al oyayari,NEOM,ksa.1,0.0,5,assists,assists,NEOM,NEOM,1,bottom,Abdulmalik Al Oyayari,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulmalik Al Oyayari
Ahmed Al Anazi,ahmed al anazi,NEOM,ksa.1,0.0,5,assists,assists,NEOM,NEOM,2,bottom,Ahmed Al Anazi,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Ahmed Al Anazi
Alexandre Lacazette,alexandre lacazette,NEOM,ksa.1,0.0,5,assists,assists,NEOM,NEOM,3,bottom,Alexandre Lacazette,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Alexandre Lacazette
Haroune Camara,haroune camara,NEOM,ksa.1,0.4,5,assists,assists,NEOM,NEOM,1,top,Haroune Camara,ksa.1,unknown,2,2,0,0,0.5,0.08333333333333337,,,,,,,,,False,False,Haroune Camara
Khalil Al-Absi,khalil al-absi,NEOM,ksa.1,0.4,5,assists,assists,NEOM,NEOM,2,top,Khalil Al-Absi,ksa.1,unknown,2,2,0,0,0.5,0.08333333333333337,,,,,,,,,False,False,Khalil Al-Absi
Amadou Koné,amadou kone,NEOM,ksa.1,0.2,5,assists,assists,NEOM,NEOM,3,top,Amadou Koné,ksa.1,unknown,2,2,0,0,0.5,0.375,,,,,,,,,False,False,Amadou Koné
Abdulmalik Al Oyayari,abdulmalik al oyayari,NEOM,ksa.1,0.0,5,goals,goals,NEOM,NEOM,1,bottom,Abdulmalik Al Oyayari,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulmalik Al Oyayari
Ahmed Al Anazi,ahmed al anazi,NEOM,ksa.1,0.0,5,goals,goals,NEOM,NEOM,2,bottom,Ahmed Al Anazi,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Ahmed Al Anazi
Faisal Al-Ghamdi,faisal al-ghamdi,NEOM,ksa.1,0.0,5,goals,goals,NEOM,NEOM,3,bottom,Faisal Al-Ghamdi,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Faisal Al-Ghamdi
Alexandre Lacazette,alexandre lacazette,NEOM,ksa.1,0.6,5,goals,goals,NEOM,NEOM,1,top,Alexandre Lacazette,ksa.1,unknown,2,2,0,0,0.5,-0.20833333333333331,,,,,,,,,False,False,Alexandre Lacazette
Amadou Koné,amadou kone,NEOM,ksa.1,0.4,5,goals,goals,NEOM,NEOM,2,top,Amadou Koné,ksa.1,unknown,2,2,0,0,1.0,0.875,,,,,,,,,False,False,Amadou Koné
Muhannad Al-Saad,muhannad al-saad,NEOM,ksa.1,0.2,5,goals,goals,NEOM,NEOM,3,top,Muhannad Al-Saad,ksa.1,unknown,2,2,0,0,0.5,0.375,,,,,,,,,False,False,Muhannad Al-Saad
Marcin Bulka,marcin bulka,NEOM,ksa.1,2.2,5,saves,saves,NEOM,NEOM,1,bottom,Marcin Bulka,ksa.1,unknown,2,2,0,0,0.5,0.75,,,,,,,,,False,False,Marcin Bulka
Marcin Bulka,marcin bulka,NEOM,ksa.1,2.2,5,saves,saves,NEOM,NEOM,1,top,Marcin Bulka,ksa.1,unknown,2,2,0,0,0.5,0.75,,,,,,,,,False,False,Marcin Bulka
Ahmed Al Anazi,ahmed al anazi,NEOM,ksa.1,0.0,5,shots,shots,NEOM,NEOM,1,bottom,Ahmed Al Anazi,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Ahmed Al Anazi
Faisal Al-Ghamdi,faisal al-ghamdi,NEOM,ksa.1,0.0,5,shots,shots,NEOM,NEOM,2,bottom,Faisal Al-Ghamdi,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Faisal Al-Ghamdi
Islam Hawsawi,islam hawsawi,NEOM,ksa.1,0.0,5,shots,shots,NEOM,NEOM,3,bottom,Islam Hawsawi,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Islam Hawsawi
Alexandre Lacazette,alexandre lacazette,NEOM,ksa.1,1.6,5,shots,shots,NEOM,NEOM,1,top,Alexandre Lacazette,ksa.1,unknown,2,2,0,0,0.5,0.8333333333333334,,,,,,,,,False,False,Alexandre Lacazette
Amadou Koné,amadou kone,NEOM,ksa.1,1.4,5,shots,shots,NEOM,NEOM,2,top,Amadou Koné,ksa.1,unknown,2,2,0,0,0.5,-0.45833333333333337,,,,,,,,,False,False,Amadou Koné
Haroune Camara,haroune camara,NEOM,ksa.1,1.4,5,shots,shots,NEOM,NEOM,3,top,Haroune Camara,ksa.1,unknown,2,2,0,0,0.0,-1.25,,,,,,,,,False,False,Haroune Camara
Abdulmalik Al Oyayari,abdulmalik al oyayari,NEOM,ksa.1,0.0,5,shots_on_target,shots_on_target,NEOM,NEOM,1,bottom,Abdulmalik Al Oyayari,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulmalik Al Oyayari
Ahmed Al Anazi,ahmed al anazi,NEOM,ksa.1,0.0,5,shots_on_target,shots_on_target,NEOM,NEOM,2,bottom,Ahmed Al Anazi,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Ahmed Al Anazi
Faisal Al-Ghamdi,faisal al-ghamdi,NEOM,ksa.1,0.0,5,shots_on_target,shots_on_target,NEOM,NEOM,3,bottom,Faisal Al-Ghamdi,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Faisal Al-Ghamdi
Alexandre Lacazette,alexandre lacazette,NEOM,ksa.1,0.6,5,shots_on_target,shots_on_target,NEOM,NEOM,1,top,Alexandre Lacazette,ksa.1,unknown,2,2,0,0,0.5,-0.08333333333333331,,,,,,,,,False,False,Alexandre Lacazette
Amadou Koné,amadou kone,NEOM,ksa.1,0.6,5,shots_on_target,shots_on_target,NEOM,NEOM,2,top,Amadou Koné,ksa.1,unknown,2,2,0,0,0.5,-0.08333333333333331,,,,,,,,,False,False,Amadou Koné
Haroune Camara,haroune camara,NEOM,ksa.1,0.6,5,shots_on_target,shots_on_target,NEOM,NEOM,3,top,Haroune Camara,ksa.1,unknown,2,2,0,0,0.5,-0.08333333333333331,,,,,,,,,False,False,Haroune Camara
Alhassan Yusuf,alhassan yusuf,NEW ENGLAND,MLS,0.0,5,assists,assists,NEW ENGLAND,NEW ENGLAND,1,bottom,Alhassan Yusuf,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Alhassan Yusuf
Diego Fagundez,diego fagundez,NEW ENGLAND,MLS,0.0,5,assists,assists,NEW ENGLAND,NEW ENGLAND,2,bottom,Diego Fagundez,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Diego Fagundez
Dor Turgeman,dor turgeman,NEW ENGLAND,MLS,0.0,5,assists,assists,NEW ENGLAND,NEW ENGLAND,3,bottom,Dor Turgeman,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Dor Turgeman
Peyton Miller,peyton miller,NEW ENGLAND,MLS,0.6,5,assists,assists,NEW ENGLAND,NEW ENGLAND,1,top,Peyton Miller,MLS,mid,2,2,0,0,0.0,-0.875,,,-0.875,,,,,,False,False,Peyton Miller
Jack Harrison,jack harrison,NEW ENGLAND,MLS,0.4,5,assists,assists,NEW ENGLAND,NEW ENGLAND,2,top,Jack Harrison,MLS,mid,2,2,0,0,0.0,-0.5833333333333333,,,-0.5833333333333333,,,,,,False,False,Jack Harrison
Carles Gil,carles gil,NEW ENGLAND,MLS,0.2,5,assists,assists,NEW ENGLAND,NEW ENGLAND,3,top,Carles Gil,MLS,mid,2,2,0,0,0.0,-0.29166666666666663,,,-0.29166666666666663,,,,,,False,False,Carles Gil
Diego Fagundez,diego fagundez,NEW ENGLAND,MLS,0.0,5,goals,goals,NEW ENGLAND,NEW ENGLAND,1,bottom,Diego Fagundez,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Diego Fagundez
Ethan Kohler,ethan kohler,NEW ENGLAND,MLS,0.0,5,goals,goals,NEW ENGLAND,NEW ENGLAND,2,bottom,Ethan Kohler,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Ethan Kohler
Griffin Yow,griffin yow,NEW ENGLAND,MLS,0.0,5,goals,goals,NEW ENGLAND,NEW ENGLAND,3,bottom,Griffin Yow,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Griffin Yow
Alhassan Yusuf,alhassan yusuf,NEW ENGLAND,MLS,0.6,5,goals,goals,NEW ENGLAND,NEW ENGLAND,1,top,Alhassan Yusuf,MLS,mid,2,2,0,0,0.0,-0.875,,,-0.875,,,,,,False,False,Alhassan Yusuf
Carles Gil,carles gil,NEW ENGLAND,MLS,0.6,5,goals,goals,NEW ENGLAND,NEW ENGLAND,2,top,Carles Gil,MLS,mid,2,2,0,0,1.0,0.5833333333333334,,,0.5833333333333334,,,,,,False,False,Carles Gil
Dor Turgeman,dor turgeman,NEW ENGLAND,MLS,0.4,5,goals,goals,NEW ENGLAND,NEW ENGLAND,3,top,Dor Turgeman,MLS,mid,2,2,0,0,0.0,-0.5833333333333333,,,-0.5833333333333333,,,,,,False,False,Dor Turgeman
Matt Turner,matt turner,NEW ENGLAND,MLS,2.8,5,saves,saves,NEW ENGLAND,NEW ENGLAND,1,bottom,Matt Turner,MLS,mid,2,2,0,0,0.5,1.3333333333333333,,,1.3333333333333333,,,,,,False,False,Matt Turner
Matt Turner,matt turner,NEW ENGLAND,MLS,2.8,5,saves,saves,NEW ENGLAND,NEW ENGLAND,1,top,Matt Turner,MLS,mid,2,2,0,0,0.5,1.3333333333333333,,,1.3333333333333333,,,,,,False,False,Matt Turner
Diego Fagundez,diego fagundez,NEW ENGLAND,MLS,0.0,5,shots,shots,NEW ENGLAND,NEW ENGLAND,1,bottom,Diego Fagundez,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Diego Fagundez
Griffin Yow,griffin yow,NEW ENGLAND,MLS,0.0,5,shots,shots,NEW ENGLAND,NEW ENGLAND,2,bottom,Griffin Yow,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Griffin Yow
Matt Turner,matt turner,NEW ENGLAND,MLS,0.0,5,shots,shots,NEW ENGLAND,NEW ENGLAND,3,bottom,Matt Turner,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Matt Turner
Peyton Miller,peyton miller,NEW ENGLAND,MLS,3.4,5,shots,shots,NEW ENGLAND,NEW ENGLAND,1,top,Peyton Miller,MLS,mid,2,2,0,0,0.5,-0.04166666666666674,,,-0.04166666666666674,,,,,,False,False,Peyton Miller
Dor Turgeman,dor turgeman,NEW ENGLAND,MLS,3.0,5,shots,shots,NEW ENGLAND,NEW ENGLAND,2,top,Dor Turgeman,MLS,mid,2,2,0,0,0.5,-0.25,,,-0.25,,,,,,False,False,Dor Turgeman
Carles Gil,carles gil,NEW ENGLAND,MLS,2.8,5,shots,shots,NEW ENGLAND,NEW ENGLAND,3,top,Carles Gil,MLS,mid,2,2,0,0,0.0,-1.2916666666666667,,,-1.2916666666666667,,,,,,False,False,Carles Gil
Diego Fagundez,diego fagundez,NEW ENGLAND,MLS,0.0,5,shots_on_target,shots_on_target,NEW ENGLAND,NEW ENGLAND,1,bottom,Diego Fagundez,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Diego Fagundez
Griffin Yow,griffin yow,NEW ENGLAND,MLS,0.0,5,shots_on_target,shots_on_target,NEW ENGLAND,NEW ENGLAND,2,bottom,Griffin Yow,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Griffin Yow
Mamadou Fofana,mamadou fofana,NEW ENGLAND,MLS,0.0,5,shots_on_target,shots_on_target,NEW ENGLAND,NEW ENGLAND,3,bottom,Mamadou Fofana,MLS,mid,2,2,0,0,0.0,0.0,,,0.0,,,,,,False,False,Mamadou Fofana
Carles Gil,carles gil,NEW ENGLAND,MLS,2.0,5,shots_on_target,shots_on_target,NEW ENGLAND,NEW ENGLAND,1,top,Carles Gil,MLS,mid,2,2,0,0,0.5,-0.125,,,-0.125,,,,,,False,False,Carles Gil
